gauge_id,sand_perc,sand_perc_missing,silt_perc,silt_perc_missing,clay_perc,clay_perc_missing,organic_perc,organic_perc_missing,bulkdens,bulkdens_missing,bulkdens_5,bulkdens_50,bulkdens_95,tawc,tawc_missing,tawc_5,tawc_50,tawc_95,porosity_cosby,porosity_cosby_missing,porosity_cosby_5,porosity_cosby_50,porosity_cosby_95,porosity_hypres,porosity_hypres_missing,porosity_hypres_5,porosity_hypres_50,porosity_hypres_95,conductivity_cosby,conductivity_cosby_missing,conductivity_cosby_5,conductivity_cosby_50,conductivity_cosby_95,conductivity_hypres,conductivity_hypres_missing,conductivity_hypres_5,conductivity_hypres_50,conductivity_hypres_95,root_depth,root_depth_missing,root_depth_5,root_depth_50,root_depth_95,soil_depth_pelletier,soil_depth_pelletier_missing,soil_depth_pelletier_5,soil_depth_pelletier_50,soil_depth_pelletier_95
4006,42.53,9.68,24.40,9.68,33.07,9.68,14.34,9.68,0.91,9.68,0.28,1.14,1.65,137.30,9.68,33.89,97.81,235.65,43.24,9.68,38.04,43.60,45.57,60.53,9.68,33.00,55.00,81.00,0.93,9.68,0.52,1.15,6.21,1.12,9.68,0.53,2.10,3.13,1.07,8.12,0.30,1.30,1.30,1.00,0.00,0.00,1.00,1.00
41001,35.32,0.00,37.04,0.00,27.63,0.00,0.48,0.00,1.36,0.00,1.35,1.35,1.37,107.63,0.00,95.48,112.23,112.23,44.46,0.00,43.83,44.86,44.86,46.40,0.00,45.00,47.00,47.00,1.10,0.00,1.02,1.02,1.34,1.16,0.00,1.10,1.10,1.34,1.29,0.00,1.30,1.30,1.30,4.61,0.00,1.00,1.00,25.00
41003,35.59,0.00,32.27,0.00,32.14,0.00,0.56,0.00,1.35,0.00,1.23,1.35,1.53,95.62,0.00,46.68,105.45,112.23,44.26,0.00,39.88,44.86,46.04,46.80,0.00,39.00,47.00,52.00,0.88,0.00,0.50,1.02,3.67,0.93,0.00,0.57,1.10,1.84,1.22,0.00,0.70,1.30,1.30,11.88,0.00,1.00,1.00,50.00
41004,43.07,0.00,31.41,0.00,25.51,0.00,0.54,0.00,1.39,0.00,1.23,1.37,1.53,91.78,0.00,46.68,95.48,112.23,43.44,0.00,39.88,43.97,45.95,44.80,0.00,39.00,45.00,52.00,1.21,0.00,0.50,1.34,3.67,1.18,0.00,0.60,1.26,1.84,1.17,0.00,0.70,1.30,1.30,5.07,0.00,1.00,1.00,30.00
41005,46.07,0.00,30.67,0.00,23.26,0.00,0.52,0.00,1.41,0.00,1.35,1.37,1.53,87.79,0.00,46.68,95.48,112.23,43.10,0.00,39.88,43.83,44.86,44.09,0.00,39.00,45.00,47.00,1.41,0.00,1.02,1.34,3.67,1.32,0.00,1.10,1.34,1.84,1.13,0.00,0.70,1.30,1.30,1.73,0.00,1.00,1.00,7.00
41006,44.97,0.00,29.63,0.00,25.40,0.00,0.53,0.00,1.40,0.00,1.23,1.37,1.53,86.02,0.00,46.68,95.48,112.23,43.18,0.00,39.88,43.83,46.04,44.56,0.00,39.00,45.00,52.00,1.23,0.00,0.50,1.34,3.67,1.19,0.00,0.60,1.34,1.84,1.12,0.00,0.70,1.30,1.30,2.32,0.00,1.00,1.00,15.00
41009,52.01,0.00,24.94,0.00,23.05,0.00,0.75,0.00,1.47,0.00,1.23,1.40,1.74,86.62,0.00,48.17,82.15,112.23,42.26,0.00,37.89,44.10,45.95,42.04,0.00,32.00,44.00,52.00,1.23,0.00,0.50,1.34,6.80,1.01,0.00,0.57,1.25,1.64,1.20,0.00,0.30,1.30,1.30,2.40,0.00,1.00,1.00,12.00
41011,53.48,0.00,24.30,0.00,22.21,0.00,0.76,0.00,1.48,0.00,1.23,1.39,1.74,84.85,0.00,48.17,79.09,112.23,42.08,0.00,37.68,43.98,45.95,41.62,0.00,32.00,44.00,52.00,1.29,0.00,0.50,1.34,6.93,1.04,0.00,0.57,1.25,1.67,1.19,0.00,0.30,1.30,1.30,1.22,0.00,1.00,1.00,2.00
41012,36.42,0.00,32.97,0.00,30.60,0.00,0.57,0.00,1.36,0.00,1.23,1.35,1.53,98.54,0.00,46.68,110.92,112.23,44.20,0.00,39.88,44.86,46.04,46.44,0.00,39.00,47.00,52.00,0.94,0.00,0.50,1.02,3.67,0.97,0.00,0.57,1.10,1.84,1.23,0.00,0.70,1.30,1.30,11.55,0.00,1.00,1.00,50.00
41013,35.68,0.00,34.93,0.00,29.39,0.00,0.51,0.00,1.35,0.00,1.23,1.35,1.53,99.65,0.00,46.68,112.23,112.23,44.35,0.00,39.88,44.86,46.04,46.58,0.00,39.00,47.00,52.00,0.99,0.00,0.50,1.02,3.67,1.06,0.00,0.60,1.10,1.84,1.24,0.00,0.70,1.30,1.30,2.01,0.00,1.00,1.00,10.00
41014,30.00,0.00,33.79,0.00,36.20,0.00,0.55,0.00,1.32,0.00,1.23,1.35,1.37,102.91,0.00,82.15,110.92,112.23,44.90,0.00,43.83,44.86,46.04,48.23,0.00,45.00,47.00,52.00,0.76,0.00,0.50,1.02,1.34,0.84,0.00,0.57,1.10,1.34,1.30,0.00,1.30,1.30,1.30,5.05,0.00,1.00,1.00,33.00
41016,49.71,0.00,26.52,0.00,23.77,0.00,0.56,0.00,1.42,0.00,1.23,1.37,1.53,76.09,0.00,46.68,82.15,112.23,42.56,0.00,39.88,43.83,46.04,43.62,0.00,39.00,45.00,52.00,1.37,0.00,0.50,1.34,3.67,1.26,0.00,0.60,1.34,1.84,1.01,0.00,0.70,1.30,1.30,0.97,0.00,1.00,1.00,1.00
41019,30.08,0.00,34.65,0.00,35.26,0.00,0.55,0.00,1.32,0.00,1.23,1.35,1.37,104.07,0.00,82.15,105.45,112.23,44.92,0.00,43.83,44.86,46.04,48.13,0.00,45.00,47.00,52.00,0.79,0.00,0.50,1.02,1.34,0.88,0.00,0.57,1.10,1.34,1.30,0.00,1.30,1.30,1.30,1.50,0.00,1.00,1.00,2.00
41020,38.41,0.00,31.48,0.00,30.10,0.00,0.61,0.00,1.38,0.00,1.23,1.35,1.74,96.83,0.00,48.17,105.45,112.23,43.93,0.00,37.78,44.86,46.04,45.81,0.00,32.00,47.00,52.00,0.92,0.00,0.50,1.02,6.80,0.94,0.00,0.57,1.10,1.90,1.24,0.00,0.30,1.30,1.30,5.76,0.00,1.00,1.00,34.00
41022,38.58,0.00,27.84,0.00,33.57,0.00,0.61,0.00,1.38,0.00,1.23,1.35,1.74,97.47,0.00,68.44,105.45,112.23,43.78,0.00,37.89,44.86,46.04,45.97,0.00,32.00,47.00,52.00,0.80,0.00,0.50,1.02,6.80,0.80,0.00,0.57,1.10,1.27,1.30,0.00,1.30,1.30,1.30,1.13,0.00,1.00,1.00,2.00
41023,38.47,0.00,39.60,0.00,21.92,0.00,1.38,0.00,1.39,0.00,1.36,1.41,1.41,62.10,0.00,44.86,48.17,110.92,44.22,0.00,43.73,44.54,44.54,43.97,0.00,43.00,43.00,46.00,1.33,0.00,1.21,1.34,1.43,1.25,0.00,1.11,1.11,1.58,0.60,0.00,0.30,0.30,1.30,1.33,0.00,1.00,1.00,1.00
41025,30.98,0.00,31.27,0.00,37.75,0.00,0.58,0.00,1.32,0.00,1.23,1.23,1.71,99.54,0.00,68.44,105.45,112.23,44.70,0.00,37.89,45.95,46.04,48.11,0.00,32.00,52.00,52.00,0.71,0.00,0.50,0.50,6.80,0.77,0.00,0.57,0.60,1.27,1.30,0.00,1.30,1.30,1.30,1.92,0.00,1.00,1.00,2.00
41027,64.52,0.00,18.91,0.00,16.57,0.00,0.72,0.00,1.55,0.00,1.23,1.70,1.74,84.62,0.00,63.88,76.78,112.23,40.73,0.00,37.68,38.22,45.95,38.74,0.00,32.00,33.00,52.00,1.82,0.00,0.50,6.27,6.93,1.14,0.00,0.57,1.26,1.67,1.28,0.00,1.30,1.30,1.30,1.15,0.00,1.00,1.00,2.00
41028,42.99,0.00,30.99,0.00,26.01,0.00,0.68,0.00,1.41,0.00,1.23,1.35,1.65,88.93,0.00,48.17,105.45,112.23,43.43,0.00,37.78,44.86,46.04,44.37,0.00,34.00,47.00,52.00,1.09,0.00,0.50,1.02,6.46,1.06,0.00,0.57,1.10,1.90,1.15,0.00,0.30,1.30,1.30,10.07,0.00,1.00,1.00,46.00
41029,33.69,0.00,33.54,0.00,32.76,0.00,0.55,0.00,1.34,0.00,1.23,1.35,1.53,96.24,0.00,46.68,105.45,112.23,44.50,0.00,39.88,44.86,46.04,47.28,0.00,39.00,47.00,52.00,0.87,0.00,0.50,1.02,3.67,0.94,0.00,0.57,1.10,1.84,1.25,0.00,0.70,1.30,1.30,1.66,0.00,1.00,1.00,2.00
42001,34.93,0.00,36.96,0.00,28.11,0.00,0.88,0.00,1.36,0.00,1.23,1.36,1.41,88.90,0.00,44.86,106.30,112.23,44.50,0.00,43.73,44.54,45.95,46.03,0.00,43.00,46.00,52.00,1.04,0.00,0.50,1.21,1.43,1.07,0.00,0.57,1.11,1.58,0.99,0.00,0.30,1.30,1.30,2.29,0.00,1.00,1.00,13.00
42003,56.76,0.00,21.79,0.00,21.45,0.00,0.63,0.00,1.50,0.00,1.23,1.36,1.74,90.58,0.00,68.44,103.96,112.23,41.65,0.00,37.89,43.52,45.95,40.93,0.00,32.00,46.00,52.00,1.38,0.00,0.50,1.23,6.80,1.05,0.00,0.57,1.26,1.64,1.30,0.00,1.30,1.30,1.30,5.36,0.00,1.00,1.00,29.00
42004,38.26,0.00,37.69,0.00,24.04,0.00,1.22,0.00,1.38,0.00,1.35,1.39,1.41,72.16,0.00,44.86,48.17,110.92,44.17,0.00,43.28,44.10,44.54,44.57,0.00,43.00,44.00,47.00,1.27,0.00,1.21,1.34,1.43,1.19,0.00,1.11,1.18,1.58,0.76,0.00,0.30,0.50,1.30,1.57,0.00,1.00,1.00,2.00
42006,38.17,0.00,39.81,0.00,22.02,0.00,1.43,0.00,1.39,0.00,1.35,1.41,1.41,60.89,0.00,44.86,48.17,110.92,44.26,0.00,43.73,44.54,44.54,44.09,0.00,43.00,43.00,46.00,1.31,0.00,1.21,1.34,1.43,1.22,0.00,1.11,1.11,1.58,0.59,0.00,0.30,0.30,1.30,1.06,0.00,1.00,1.00,1.00
42008,39.89,0.00,35.61,0.00,24.50,0.00,1.08,0.00,1.38,0.00,1.35,1.39,1.41,71.51,0.00,44.86,48.17,110.92,43.93,0.00,43.28,43.74,44.54,44.51,0.00,43.00,44.00,46.00,1.33,0.00,1.21,1.34,1.43,1.25,0.00,1.11,1.18,1.58,0.79,0.00,0.30,0.50,1.30,1.02,0.00,1.00,1.00,1.00
42010,39.10,0.00,37.55,0.00,23.35,0.00,1.21,0.00,1.39,0.00,1.35,1.39,1.41,67.38,0.00,44.86,48.17,110.92,44.08,0.00,43.28,44.10,44.54,44.29,0.00,43.00,44.00,46.00,1.33,0.00,1.21,1.34,1.43,1.25,0.00,1.11,1.18,1.58,0.70,0.00,0.30,0.50,1.30,1.20,0.00,1.00,1.00,1.00
42011,35.64,0.00,37.63,0.00,26.73,0.00,1.01,0.00,1.37,0.00,1.23,1.39,1.41,76.37,0.00,44.86,48.17,112.23,44.45,0.00,43.73,44.54,45.95,45.46,0.00,43.00,44.00,52.00,1.08,0.00,0.50,1.34,1.43,1.11,0.00,0.57,1.11,1.58,0.82,0.00,0.30,0.50,1.30,1.58,0.00,1.00,1.00,2.00
42016,39.39,0.00,36.77,0.00,23.83,0.00,1.16,0.00,1.38,0.00,1.35,1.39,1.41,69.92,0.00,44.86,48.17,110.92,44.02,0.00,43.28,44.10,44.54,44.39,0.00,43.00,44.00,46.00,1.33,0.00,1.21,1.34,1.43,1.25,0.00,1.11,1.18,1.58,0.74,0.00,0.30,0.50,1.30,1.05,0.00,1.00,1.00,1.00
42017,30.89,0.00,36.60,0.00,32.51,0.00,0.50,0.00,1.33,0.00,1.23,1.35,1.36,109.84,0.00,103.09,112.23,112.23,44.91,0.00,44.10,44.86,45.95,47.85,0.00,46.00,47.00,52.00,0.88,0.00,0.50,1.02,1.21,0.97,0.00,0.57,1.10,1.26,1.30,0.00,1.30,1.30,1.30,7.33,0.00,1.00,1.00,48.00
42024,38.95,0.00,37.11,0.00,23.94,0.00,1.19,0.00,1.38,0.00,1.35,1.39,1.41,73.76,0.00,44.86,48.17,110.92,44.08,0.00,43.28,44.10,44.54,44.52,0.00,43.00,44.00,46.00,1.31,0.00,1.21,1.34,1.43,1.22,0.00,1.11,1.18,1.58,0.79,0.00,0.30,0.50,1.30,1.05,0.00,1.00,1.00,1.00
42026,38.16,0.00,40.03,0.00,21.81,0.00,1.46,0.00,1.39,0.00,1.36,1.41,1.41,62.98,0.00,44.86,48.17,110.92,44.27,0.00,43.73,44.54,44.54,43.92,0.00,43.00,43.00,46.00,1.32,0.00,1.21,1.34,1.43,1.22,0.00,1.11,1.11,1.58,0.59,0.00,0.30,0.30,1.30,1.02,0.00,1.00,1.00,1.00
42027,38.20,0.00,39.79,0.00,22.00,0.00,1.53,0.00,1.39,0.00,1.35,1.41,1.41,62.63,0.00,44.86,48.17,110.92,44.26,0.00,43.28,44.54,44.54,43.89,0.00,43.00,43.00,46.00,1.32,0.00,1.21,1.34,1.43,1.19,0.00,1.11,1.11,1.58,0.58,0.00,0.30,0.30,1.30,1.05,0.00,1.00,1.00,1.00
43005,38.72,0.00,38.16,0.00,23.12,0.00,1.23,0.00,1.39,0.00,1.35,1.39,1.41,71.98,0.00,44.86,48.17,110.92,44.14,0.00,43.52,44.10,44.54,44.34,0.00,43.00,44.00,46.00,1.31,0.00,1.21,1.34,1.43,1.23,0.00,1.11,1.26,1.58,0.74,0.00,0.30,0.50,1.30,1.10,0.00,1.00,1.00,2.00
43006,41.56,0.00,34.40,0.00,24.04,0.00,0.96,0.00,1.39,0.00,1.34,1.39,1.51,77.51,0.00,44.86,79.09,110.92,43.71,0.00,40.10,44.10,44.86,44.51,0.00,40.00,44.00,47.00,1.33,0.00,1.02,1.34,3.42,1.26,0.00,1.10,1.26,1.92,0.90,0.00,0.30,1.30,1.30,1.04,0.00,1.00,1.00,1.00
43007,35.89,0.00,32.42,0.00,31.68,0.00,0.82,0.00,1.35,0.00,1.23,1.36,1.51,86.47,0.00,44.86,99.12,112.23,44.23,0.00,39.38,44.54,46.04,46.38,0.00,39.00,46.00,52.00,0.91,0.00,0.50,1.21,3.78,0.94,0.00,0.57,1.11,1.78,1.06,0.00,0.30,1.30,1.30,2.49,0.00,1.00,1.00,10.00
43008,39.07,0.00,37.86,0.00,23.07,0.00,1.20,0.00,1.39,0.00,1.35,1.39,1.41,70.95,0.00,44.86,48.17,110.92,44.10,0.00,43.52,44.10,44.54,44.33,0.00,43.00,44.00,46.00,1.32,0.00,1.21,1.34,1.43,1.24,0.00,1.11,1.26,1.58,0.75,0.00,0.30,0.50,1.30,1.04,0.00,1.00,1.00,1.00
43009,27.42,0.00,31.99,0.00,40.59,0.00,0.64,0.00,1.29,0.00,1.23,1.23,1.41,95.98,0.00,48.17,105.45,112.23,45.10,0.00,43.28,45.95,46.04,49.18,0.00,43.00,52.00,52.00,0.67,0.00,0.50,0.50,1.47,0.76,0.00,0.57,0.60,1.64,1.22,0.00,0.30,1.30,1.30,1.14,0.00,1.00,1.00,2.00
43014,39.36,0.00,35.90,0.00,24.74,0.00,0.93,0.00,1.38,0.00,1.34,1.36,1.41,85.18,0.00,44.86,99.12,110.92,43.99,0.00,43.28,44.10,44.54,44.94,0.00,43.00,46.00,46.00,1.30,0.00,1.21,1.29,1.43,1.24,0.00,1.10,1.26,1.58,0.96,0.00,0.30,1.30,1.30,1.15,0.00,1.00,1.00,2.00
43017,38.62,0.00,37.86,0.00,23.52,0.00,1.19,0.00,1.39,0.00,1.34,1.39,1.41,77.23,0.00,44.86,48.17,110.92,44.14,0.00,43.52,44.10,44.54,44.47,0.00,43.00,44.00,46.00,1.30,0.00,1.21,1.34,1.43,1.21,0.00,1.10,1.11,1.58,0.82,0.00,0.30,0.50,1.30,1.15,0.00,1.00,1.00,2.00
43018,40.13,0.00,35.88,0.00,23.98,0.00,1.17,0.00,1.39,0.00,1.35,1.39,1.41,74.11,0.00,44.86,48.17,110.92,43.91,0.00,43.28,44.10,44.54,44.29,0.00,43.00,44.00,47.00,1.30,0.00,1.21,1.34,1.43,1.19,0.00,1.11,1.18,1.58,0.81,0.00,0.30,0.50,1.30,2.11,0.00,1.00,1.00,2.00
43021,39.83,0.00,36.41,0.00,23.76,0.00,1.11,0.00,1.39,0.00,1.34,1.39,1.41,74.39,0.00,44.86,48.17,110.92,43.96,0.00,42.87,44.10,44.86,44.34,0.00,43.00,44.00,47.00,1.28,0.00,1.02,1.34,1.58,1.20,0.00,1.10,1.26,1.58,0.81,0.00,0.30,0.50,1.30,2.45,0.00,1.00,1.00,2.00
44001,48.18,0.00,29.55,0.00,22.26,0.00,0.89,0.00,1.42,0.00,1.34,1.38,1.71,82.34,0.00,44.86,91.03,112.23,42.83,0.00,38.22,43.73,44.86,43.18,0.00,33.00,45.00,47.00,1.52,0.00,1.02,1.34,6.27,1.27,0.00,1.10,1.25,1.78,1.04,0.00,0.30,1.30,1.30,2.18,0.00,1.00,1.00,3.00
44002,43.07,0.00,34.96,0.00,21.97,0.00,1.32,0.00,1.40,0.00,1.28,1.39,1.71,74.60,0.00,44.86,48.17,112.23,43.57,0.00,38.22,44.10,44.86,43.84,0.00,33.00,44.00,47.00,1.39,0.00,1.02,1.34,6.27,1.25,0.00,1.10,1.26,1.58,0.84,0.00,0.30,0.50,1.30,2.43,0.00,1.00,1.00,14.00
44006,40.10,0.00,36.10,0.00,23.81,0.00,1.27,0.00,1.36,0.00,1.28,1.38,1.41,72.97,0.00,47.83,73.09,102.07,43.92,0.00,42.56,44.10,44.54,45.22,0.00,43.00,46.00,47.00,1.35,0.00,1.29,1.34,1.55,1.28,0.00,1.11,1.26,1.61,0.80,0.00,0.30,0.50,1.30,0.91,0.00,0.00,1.00,1.00
44009,31.28,0.00,37.91,0.00,30.80,0.00,1.36,0.00,1.34,0.00,1.23,1.40,1.41,71.23,0.00,48.17,48.17,105.45,44.92,0.00,43.73,44.54,46.04,46.41,0.00,43.00,44.00,52.00,0.86,0.00,0.50,1.34,1.43,0.88,0.00,0.57,1.11,1.58,0.74,0.00,0.30,0.30,1.30,1.57,0.00,1.00,1.00,8.00
44011,41.13,0.00,25.68,0.00,33.19,0.00,0.64,0.00,1.36,0.00,1.23,1.35,1.51,83.90,0.00,44.86,82.15,110.92,43.43,0.00,40.10,44.35,46.04,46.39,0.00,40.00,46.00,52.00,0.89,0.00,0.50,1.21,3.42,0.92,0.00,0.57,1.18,1.64,1.20,0.00,0.50,1.30,1.30,1.30,0.00,1.00,1.00,1.00
45001,45.86,0.00,33.05,0.00,21.09,0.00,1.28,0.00,1.41,0.00,1.37,1.39,1.73,69.83,0.00,43.10,60.68,108.92,43.21,0.00,38.14,43.74,43.83,44.12,0.00,32.00,45.00,45.00,1.56,0.00,1.34,1.41,6.47,1.46,0.00,1.34,1.47,1.70,0.85,0.00,0.50,0.70,1.30,1.03,0.00,1.00,1.00,1.00
45003,47.66,0.00,28.88,0.00,23.45,0.00,0.54,0.00,1.42,0.00,1.35,1.36,1.70,87.81,0.00,46.68,99.12,112.23,42.86,0.00,37.68,43.72,44.86,43.74,0.00,32.00,46.00,47.00,1.43,0.00,1.02,1.29,6.93,1.30,0.00,1.10,1.26,1.84,1.14,0.00,0.70,1.30,1.30,1.06,0.00,1.00,1.00,2.00
45004,42.65,0.00,28.05,0.00,29.29,0.00,0.50,0.00,1.37,0.00,1.23,1.35,1.53,97.18,0.00,46.68,99.12,112.23,43.36,0.00,39.88,43.37,45.95,45.54,0.00,39.00,46.00,52.00,1.13,0.00,0.50,1.29,3.67,1.08,0.00,0.57,1.18,1.84,1.25,0.00,0.70,1.30,1.30,1.24,0.00,1.00,1.00,1.00
45005,54.80,0.00,24.36,0.00,20.84,0.00,0.45,0.00,1.46,0.00,1.35,1.36,1.70,89.22,0.00,46.68,99.12,112.23,41.95,0.00,37.68,43.28,44.86,41.94,0.00,32.00,46.00,47.00,1.67,0.00,1.02,1.29,6.93,1.36,0.00,1.10,1.26,1.84,1.22,0.00,0.70,1.30,1.30,1.01,0.00,1.00,1.00,1.00
45009,46.33,0.00,32.71,0.00,20.96,0.00,1.12,0.00,1.42,0.00,1.37,1.39,1.73,67.32,0.00,43.10,60.68,95.48,43.14,0.00,38.14,43.74,43.83,43.78,0.00,32.00,45.00,45.00,1.57,0.00,1.34,1.41,6.47,1.47,0.00,1.34,1.47,1.70,0.81,0.00,0.30,0.70,1.30,1.01,0.00,1.00,1.00,1.00
45012,41.68,0.00,35.85,0.00,22.47,0.00,0.73,0.00,1.40,0.00,1.35,1.39,1.42,78.67,0.00,57.53,60.68,112.23,43.75,0.00,43.55,43.74,44.86,44.66,0.00,44.00,45.00,47.00,1.44,0.00,1.02,1.41,1.59,1.39,0.00,1.10,1.47,1.47,0.95,0.00,0.70,0.70,1.30,1.10,0.00,1.00,1.00,1.00
46003,60.96,0.00,22.13,0.00,16.92,0.00,6.43,0.00,1.32,0.00,0.28,1.53,1.73,93.52,0.00,41.36,71.72,235.65,41.22,0.00,38.07,40.10,43.74,46.29,0.00,32.00,39.00,81.00,2.09,0.00,1.15,3.54,6.47,1.70,0.00,1.47,1.52,3.13,0.92,0.00,0.30,1.30,1.30,1.01,0.00,1.00,1.00,1.00
46005,65.87,0.00,16.79,0.00,17.35,0.00,3.63,0.00,1.42,0.00,0.28,1.53,1.67,90.72,0.00,41.36,88.01,235.65,40.50,0.00,38.07,40.10,45.57,42.94,0.00,33.00,39.00,81.00,2.09,0.00,0.52,3.54,6.29,1.39,0.00,0.53,1.52,3.13,1.09,0.00,0.30,1.30,1.30,1.02,0.00,1.00,1.00,1.00
46008,50.80,0.00,29.59,0.00,19.62,0.00,2.34,0.00,1.40,0.00,1.14,1.42,1.73,75.39,0.00,36.11,57.53,108.92,42.56,0.00,38.07,43.55,43.83,44.05,0.00,32.00,44.00,55.00,1.70,0.00,1.15,1.59,6.47,1.53,0.00,1.34,1.47,2.44,0.84,0.00,0.30,0.70,1.30,1.02,0.00,1.00,1.00,1.00
46014,58.19,0.00,25.06,0.00,16.75,0.00,0.88,0.00,1.49,0.00,1.37,1.42,1.67,72.14,0.00,41.36,60.68,108.92,41.62,0.00,38.07,43.55,43.83,40.79,0.00,33.00,44.00,45.00,2.06,0.00,1.34,1.59,6.29,1.53,0.00,1.34,1.47,2.44,0.92,0.00,0.30,0.70,1.30,1.05,0.00,1.00,1.00,1.00
47001,41.62,0.00,35.36,0.00,23.01,0.00,0.68,0.00,1.39,0.00,1.35,1.38,1.42,87.58,0.00,57.53,108.92,112.23,43.74,0.00,43.55,43.82,44.86,44.70,0.00,44.00,45.00,47.00,1.41,0.00,1.02,1.38,1.59,1.36,0.00,1.10,1.34,1.47,1.06,0.00,0.70,1.30,1.30,1.07,0.00,1.00,1.00,1.00
47004,52.00,0.00,29.84,0.00,18.16,0.00,0.99,0.00,1.47,0.00,1.37,1.42,1.73,65.90,0.00,36.11,57.53,108.92,42.44,0.00,38.14,43.55,43.83,41.78,0.00,32.00,44.00,45.00,1.78,0.00,1.34,1.59,6.47,1.47,0.00,1.34,1.47,1.70,0.76,0.00,0.30,0.70,1.30,1.03,0.00,1.00,1.00,1.00
47005,39.96,0.00,36.05,0.00,23.99,0.00,0.62,0.00,1.38,0.00,1.35,1.38,1.42,96.96,0.00,57.53,108.92,112.23,43.94,0.00,43.55,43.82,44.86,45.14,0.00,44.00,45.00,47.00,1.34,0.00,1.02,1.38,1.59,1.32,0.00,1.10,1.34,1.47,1.16,0.00,0.70,1.30,1.30,1.04,0.00,1.00,1.00,1.00
47008,40.18,0.00,36.00,0.00,23.82,0.00,0.63,0.00,1.38,0.00,1.35,1.38,1.42,96.69,0.00,57.53,108.92,112.23,43.91,0.00,43.55,43.82,44.86,45.08,0.00,44.00,45.00,47.00,1.35,0.00,1.02,1.38,1.59,1.33,0.00,1.10,1.34,1.47,1.15,0.00,0.70,1.30,1.30,1.04,0.00,1.00,1.00,1.00
47009,42.28,0.00,35.59,0.00,22.12,0.00,0.75,0.00,1.40,0.00,1.37,1.39,1.42,73.69,0.00,57.53,60.68,108.92,43.68,0.00,43.55,43.74,43.83,44.52,0.00,44.00,45.00,45.00,1.48,0.00,1.34,1.41,1.59,1.43,0.00,1.34,1.47,1.47,0.89,0.00,0.70,0.70,1.30,1.13,0.00,1.00,1.00,1.00
47011,57.44,0.00,23.47,0.00,19.09,0.00,6.21,0.00,1.30,0.00,0.28,1.42,1.67,96.52,0.00,41.36,71.72,235.65,41.64,0.00,38.07,43.55,43.83,46.95,0.00,33.00,44.00,81.00,1.80,0.00,1.15,1.59,6.29,1.62,0.00,1.34,1.52,3.13,0.96,0.00,0.30,1.30,1.30,1.01,0.00,1.00,1.00,1.00
47014,60.64,0.00,22.19,0.00,17.18,0.00,5.24,0.00,1.36,0.00,0.28,1.53,1.67,86.38,0.00,41.36,60.68,235.65,41.25,0.00,38.07,40.10,43.82,44.88,0.00,33.00,39.00,81.00,2.06,0.00,1.15,3.54,6.29,1.72,0.00,1.34,1.52,3.13,0.85,0.00,0.30,0.70,1.30,0.98,0.00,1.00,1.00,1.00
47018,40.43,0.00,35.99,0.00,23.59,0.00,0.65,0.00,1.39,0.00,1.35,1.38,1.42,94.66,0.00,57.53,108.92,112.23,43.89,0.00,43.55,43.82,44.86,45.01,0.00,44.00,45.00,47.00,1.36,0.00,1.02,1.38,1.59,1.34,0.00,1.10,1.34,1.47,1.13,0.00,0.70,1.30,1.30,1.03,0.00,1.00,1.00,1.00
48003,63.62,0.00,21.04,0.00,15.34,0.00,0.65,0.00,1.51,0.00,1.37,1.53,1.67,77.62,0.00,41.36,88.01,95.48,40.90,0.00,38.07,40.10,43.83,39.89,0.00,33.00,39.00,45.00,2.59,0.00,1.34,3.54,6.29,1.55,0.00,1.34,1.52,2.44,1.08,0.00,0.30,1.30,1.30,1.08,0.00,1.00,1.00,2.00
48004,74.39,0.00,16.64,0.00,8.97,0.00,1.61,0.00,1.64,0.00,1.39,1.73,1.73,49.12,0.00,43.10,43.10,60.68,39.60,0.00,38.14,38.14,43.74,35.43,0.00,32.00,32.00,45.00,3.42,0.00,1.41,6.47,6.47,1.63,0.00,1.47,1.70,1.70,0.48,0.00,0.30,0.30,1.30,1.00,0.00,1.00,1.00,1.00
48005,42.70,0.00,35.76,0.00,21.54,0.00,0.80,0.00,1.41,0.00,1.37,1.42,1.42,68.53,0.00,57.53,57.53,108.92,43.64,0.00,43.55,43.55,43.83,44.34,0.00,44.00,44.00,45.00,1.51,0.00,1.34,1.59,1.59,1.43,0.00,1.34,1.47,1.47,0.85,0.00,0.70,0.70,1.30,1.05,0.00,1.00,1.00,1.00
48011,64.22,0.00,22.54,0.00,13.24,0.00,1.26,0.00,1.56,0.00,1.38,1.54,1.73,59.92,0.00,34.39,43.10,108.92,40.89,0.00,37.94,39.94,43.82,38.35,0.00,32.00,39.00,45.00,2.40,0.00,1.38,3.72,6.73,1.52,0.00,1.34,1.47,1.70,0.67,0.00,0.30,0.70,1.30,1.01,0.00,1.00,1.00,1.00
49001,53.99,0.00,28.37,0.00,17.64,0.00,0.97,0.00,1.48,0.00,1.37,1.42,1.73,65.65,0.00,36.11,57.53,108.92,42.18,0.00,38.14,43.55,43.83,41.34,0.00,32.00,44.00,45.00,1.87,0.00,1.34,1.59,6.47,1.48,0.00,1.34,1.47,1.70,0.79,0.00,0.30,0.70,1.30,1.22,0.00,1.00,1.00,1.00
